STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
BY15 GOTLANDSDJ	135404	2014	10	>= 225.0 m	0.0	1
BY15 GOTLANDSDJ	135404	2014	11	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2014	12	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2015	1	>= 225.0 m	1.418982892004975	1
BY15 GOTLANDSDJ	135404	2015	2	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2015	3	>= 225.0 m	14.099030138650065	1
BY15 GOTLANDSDJ	135404	2015	6	>= 225.0 m	20.44423820509979	1
BY15 GOTLANDSDJ	135404	2015	7	>= 225.0 m	15.184328712028552	1
BY15 GOTLANDSDJ	135404	2015	9	>= 225.0 m	10.377354123014086	1
BY15 GOTLANDSDJ	135404	2015	10	>= 225.0 m	3.7157867431663334	1
BY15 GOTLANDSDJ	135404	2015	11	>= 225.0 m	3.4572027552913616	1
BY15 GOTLANDSDJ	135404	2015	12	>= 225.0 m	2.7537094043523203	1
BY15 GOTLANDSDJ	135404	2016	1	>= 225.0 m	2.177240071495977	1
BY15 GOTLANDSDJ	135404	2016	2	>= 225.0 m	18.019627557090203	1
BY15 GOTLANDSDJ	135404	2016	3	>= 225.0 m	13.322113305619569	1
BY15 GOTLANDSDJ	135404	2016	4	>= 225.0 m	7.833080070368638	1
BY15 GOTLANDSDJ	135404	2016	5	>= 225.0 m	7.076332512800627	1
BY15 GOTLANDSDJ	135404	2016	6	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2016	7	>= 225.0 m	3.973002738798753	1
BY15 GOTLANDSDJ	135404	2016	8	>= 225.0 m	3.891514421597149	1
BY15 GOTLANDSDJ	135404	2016	9	>= 225.0 m	2.339193767868445	1
BY15 GOTLANDSDJ	135404	2016	10	>= 225.0 m	1.6838548765419368	1
BY15 GOTLANDSDJ	135404	2016	11	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2016	12	>= 225.0 m	1.4233207667585708	1
BY15 GOTLANDSDJ	135404	2017	1	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2017	2	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2017	3	>= 225.0 m	1.2901246100046453	1
BY15 GOTLANDSDJ	135404	2017	4	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2017	5	>= 225.0 m	1.2916012263810295	1
BY15 GOTLANDSDJ	135404	2017	6	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2017	7	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2017	9	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2017	11	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2017	12	>= 225.0 m	1.2825147483366168	1
BY15 GOTLANDSDJ	135404	2018	1	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2018	4	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2018	5	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2018	9	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2018	10	>= 225.0 m	1.2808929077385713	1
BY15 GOTLANDSDJ	135404	2018	11	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2018	12	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	1	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	2	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	3	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	4	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	5	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	6	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	7	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	8	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	9	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	10	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	11	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2019	12	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	1	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	2	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	3	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	4	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	5	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	6	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	7	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	8	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	9	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	10	>= 225.0 m	2.5786781016608726	1
BY15 GOTLANDSDJ	135404	2020	11	>= 225.0 m	2.5782219320788897	1
BY15 GOTLANDSDJ	135404	2020	12	>= 225.0 m	2.5782828849722876	1
BY15 GOTLANDSDJ	135404	2021	1	>= 225.0 m	2.578260285429264	1
BY15 GOTLANDSDJ	135404	2021	2	>= 225.0 m	2.577736391191685	1
BY15 GOTLANDSDJ	135404	2021	3	>= 225.0 m	2.5777589850230047	1
BY15 GOTLANDSDJ	135404	2021	4	>= 225.0 m	2.577591908353277	1
BY15 GOTLANDSDJ	135404	2021	5	>= 225.0 m	2.5776528582713336	1
BY15 GOTLANDSDJ	135404	2021	6	>= 225.0 m	2.577569322079655	1
BY15 GOTLANDSDJ	135404	2021	7	>= 225.0 m	2.5772577929140033	1
BY15 GOTLANDSDJ	135404	2021	8	>= 225.0 m	2.5771742654078125	1
BY15 GOTLANDSDJ	135404	2021	9	>= 225.0 m	2.577402263795764	1
BY15 GOTLANDSDJ	135404	2021	10	>= 225.0 m	2.5772352163393104	1
BY15 GOTLANDSDJ	135404	2021	11	>= 225.0 m	2.5767566874259638	1
BY15 GOTLANDSDJ	135404	2021	12	>= 225.0 m	2.5767566874259638	1
BY15 GOTLANDSDJ	135404	2022	2	>= 225.0 m	2.576711594709112	1
BY15 GOTLANDSDJ	135404	2022	3	>= 225.0 m	2.576605542795555	1
BY15 GOTLANDSDJ	135404	2022	4	>= 225.0 m	2.576438559156353	1
BY15 GOTLANDSDJ	135404	2022	5	>= 225.0 m	2.5762106373703473	1
BY15 GOTLANDSDJ	135404	2022	6	>= 225.0 m	2.576355071677848	1
BY15 GOTLANDSDJ	135404	2022	7	>= 225.0 m	2.5761430372454885	1
BY15 GOTLANDSDJ	135404	2022	8	>= 225.0 m	2.5761881042712766	1
BY15 GOTLANDSDJ	135404	2022	9	>= 225.0 m	2.576104624342678	1
BY15 GOTLANDSDJ	135404	2022	10	>= 225.0 m	2.5755428511611282	1
BY15 GOTLANDSDJ	135404	2022	11	>= 225.0 m	2.575583484099548	1
BY15 GOTLANDSDJ	135404	2023	1	>= 225.0 m	2.575269976653348	1
BY15 GOTLANDSDJ	135404	2023	2	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2023	3	>= 225.0 m	2.5750196353672363	1
BY15 GOTLANDSDJ	135404	2023	4	>= 225.0 m	2.5747693178481796	1
BY15 GOTLANDSDJ	135404	2023	5	>= 225.0 m	2.5750196353672363	1
BY15 GOTLANDSDJ	135404	2023	6	>= 225.0 m	2.574519025231564	1
BY15 GOTLANDSDJ	135404	2023	7	>= 225.0 m	2.574685884462106	1
BY15 GOTLANDSDJ	135404	2023	8	>= 225.0 m	2.57420778177374	1
BY15 GOTLANDSDJ	135404	2023	9	>= 225.0 m	2.5741243646085614	1
BY15 GOTLANDSDJ	135404	2023	10	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2023	11	>= 225.0 m	2.573623910272115	1
BY15 GOTLANDSDJ	135404	2023	12	>= 225.0 m	2.5732069433700167	1
BY15 GOTLANDSDJ	135404	2024	1	>= 225.0 m	2.5730787703403064	1
BY5 BORNHOLMSDJ	135402	1960	2	>= 80.0 m	62.85001543030331	1
BY5 BORNHOLMSDJ	135402	1960	3	>= 80.0 m	47.717165558472	1
BY5 BORNHOLMSDJ	135402	1960	8	>= 80.0 m	35.930987141840085	1
BY5 BORNHOLMSDJ	135402	1960	10	>= 80.0 m	30.184672115424824	1
BY5 BORNHOLMSDJ	135402	1961	1	>= 80.0 m	34.81460424576568	1
BY5 BORNHOLMSDJ	135402	1961	4	>= 80.0 m	38.41247170952649	1
BY5 BORNHOLMSDJ	135402	1961	7	>= 80.0 m	19.54773892643731	1
BY5 BORNHOLMSDJ	135402	1961	11	>= 80.0 m	18.949877729233677	1
BY5 BORNHOLMSDJ	135402	1962	1	>= 80.0 m	25.200361045307538	1
BY5 BORNHOLMSDJ	135402	1962	4	>= 80.0 m	18.9509416334133	1
BY5 BORNHOLMSDJ	135402	1962	9	>= 80.0 m	1.881711802489447	1
BY5 BORNHOLMSDJ	135402	1962	10	>= 80.0 m	8.832856797006638	2
BY5 BORNHOLMSDJ	135402	1963	1	>= 80.0 m	15.912674309456797	2
BY5 BORNHOLMSDJ	135402	1963	10	>= 80.0 m	31.40382874884081	1
BY5 BORNHOLMSDJ	135402	1964	1	>= 80.0 m	36.959569271757445	2
BY5 BORNHOLMSDJ	135402	1964	4	>= 80.0 m	15.851898165601687	2
BY5 BORNHOLMSDJ	135402	1964	7	>= 80.0 m	19.6587810360526	1
BY5 BORNHOLMSDJ	135402	1964	9	>= 80.0 m	14.890087797456584	1
BY5 BORNHOLMSDJ	135402	1964	11	>= 80.0 m	14.633916071016767	2
BY5 BORNHOLMSDJ	135402	1965	1	>= 80.0 m	56.5315603428873	2
BY5 BORNHOLMSDJ	135402	1965	4	>= 80.0 m	29.10596364580934	2
BY5 BORNHOLMSDJ	135402	1965	6	>= 80.0 m	12.378531960039409	1
BY5 BORNHOLMSDJ	135402	1965	8	>= 80.0 m	5.467593061670669	1
BY5 BORNHOLMSDJ	135402	1965	12	>= 80.0 m	41.67178653223031	1
BY5 BORNHOLMSDJ	135402	1966	4	>= 80.0 m	45.30350145276641	1
BY5 BORNHOLMSDJ	135402	1966	5	>= 80.0 m	15.630406747760798	1
BY5 BORNHOLMSDJ	135402	1966	8	>= 80.0 m	1.9926358712620231	1
BY5 BORNHOLMSDJ	135402	1966	9	>= 80.0 m	5.577300461544409	1
BY5 BORNHOLMSDJ	135402	1966	11	>= 80.0 m	13.792407402510438	1
BY5 BORNHOLMSDJ	135402	1967	1	>= 80.0 m	9.397656378352918	1
BY5 BORNHOLMSDJ	135402	1967	2	>= 80.0 m	6.849853221107828	1
BY5 BORNHOLMSDJ	135402	1967	3	>= 80.0 m	5.8206369487869285	1
BY5 BORNHOLMSDJ	135402	1967	5	>= 80.0 m	41.465670419180604	1
BY5 BORNHOLMSDJ	135402	1967	6	>= 80.0 m	36.69094634060325	1
BY5 BORNHOLMSDJ	135402	1967	9	>= 80.0 m	21.397064849909395	1
BY5 BORNHOLMSDJ	135402	1967	12	>= 80.0 m	12.118107781098654	1
BY5 BORNHOLMSDJ	135402	1968	2	>= 80.0 m	10.300174325597386	2
BY5 BORNHOLMSDJ	135402	1968	4	>= 80.0 m	10.294737733796541	1
BY5 BORNHOLMSDJ	135402	1968	6	>= 80.0 m	7.3538291887280325	1
BY5 BORNHOLMSDJ	135402	1968	8	>= 80.0 m	3.580038401916883	1
BY5 BORNHOLMSDJ	135402	1968	9	>= 80.0 m	2.150473280283633	1
BY5 BORNHOLMSDJ	135402	1968	11	>= 80.0 m	1.0149580826758913	1
BY5 BORNHOLMSDJ	135402	1968	12	>= 80.0 m	11.244322641923402	1
BY5 BORNHOLMSDJ	135402	1969	1	>= 80.0 m	30.279682837398326	1
BY5 BORNHOLMSDJ	135402	1969	2	>= 80.0 m	25.100658312760597	1
BY5 BORNHOLMSDJ	135402	1969	3	>= 80.0 m	61.21880012763796	1
BY5 BORNHOLMSDJ	135402	1969	4	>= 80.0 m	74.4596120841796	1
BY5 BORNHOLMSDJ	135402	1969	6	>= 80.0 m	59.1627617487931	1
BY5 BORNHOLMSDJ	135402	1969	10	>= 80.0 m	32.96523962315348	1
BY5 BORNHOLMSDJ	135402	1969	11	>= 80.0 m	26.360206495300933	1
BY5 BORNHOLMSDJ	135402	1970	1	>= 80.0 m	37.54856395746353	1
BY5 BORNHOLMSDJ	135402	1970	3	>= 80.0 m	34.09727467575681	1
BY5 BORNHOLMSDJ	135402	1970	5	>= 80.0 m	25.337876867221542	1
BY5 BORNHOLMSDJ	135402	1970	6	>= 80.0 m	20.52517524220056	2
BY5 BORNHOLMSDJ	135402	1970	8	>= 80.0 m	6.875996204982945	1
BY5 BORNHOLMSDJ	135402	1970	9	>= 80.0 m	6.731247039096756	1
BY5 BORNHOLMSDJ	135402	1970	10	>= 80.0 m	5.770839805464821	1
BY5 BORNHOLMSDJ	135402	1970	11	>= 80.0 m	3.039912387161722	1
BY5 BORNHOLMSDJ	135402	1971	1	>= 80.0 m	4.625414634717359	1
BY5 BORNHOLMSDJ	135402	1971	3	>= 80.0 m	2.016608747128096	1
BY5 BORNHOLMSDJ	135402	1971	4	>= 80.0 m	2.009263471485692	1
BY5 BORNHOLMSDJ	135402	1971	6	>= 80.0 m	1.5596612343076244	2
BY5 BORNHOLMSDJ	135402	1971	8	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1971	9	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1971	11	>= 80.0 m	0.6572503911343154	1
BY5 BORNHOLMSDJ	135402	1971	12	>= 80.0 m	2.379150980373111	1
BY5 BORNHOLMSDJ	135402	1972	1	>= 80.0 m	13.02402193819043	1
BY5 BORNHOLMSDJ	135402	1972	3	>= 80.0 m	12.596327062760324	2
BY5 BORNHOLMSDJ	135402	1972	5	>= 80.0 m	74.8034159159466	1
BY5 BORNHOLMSDJ	135402	1972	6	>= 80.0 m	60.695444915954816	2
BY5 BORNHOLMSDJ	135402	1972	8	>= 80.0 m	48.81195398158219	1
BY5 BORNHOLMSDJ	135402	1972	9	>= 80.0 m	45.308893393714996	2
BY5 BORNHOLMSDJ	135402	1972	10	>= 80.0 m	37.380494552924105	1
BY5 BORNHOLMSDJ	135402	1972	11	>= 80.0 m	33.996056113092976	2
BY5 BORNHOLMSDJ	135402	1973	1	>= 80.0 m	28.49027741038952	1
BY5 BORNHOLMSDJ	135402	1973	2	>= 80.0 m	24.18725254948838	1
BY5 BORNHOLMSDJ	135402	1973	4	>= 80.0 m	15.987380518282256	1
BY5 BORNHOLMSDJ	135402	1973	5	>= 80.0 m	21.882751723078126	1
BY5 BORNHOLMSDJ	135402	1973	6	>= 80.0 m	7.683269777863105	2
BY5 BORNHOLMSDJ	135402	1973	8	>= 80.0 m	12.477218696887402	1
BY5 BORNHOLMSDJ	135402	1973	9	>= 80.0 m	7.429746105072456	1
BY5 BORNHOLMSDJ	135402	1974	2	>= 80.0 m	29.992832581213015	1
BY5 BORNHOLMSDJ	135402	1974	3	>= 80.0 m	27.707729250518447	1
BY5 BORNHOLMSDJ	135402	1974	6	>= 80.0 m	14.080973217842974	2
BY5 BORNHOLMSDJ	135402	1974	9	>= 80.0 m	9.61276219253277	1
BY5 BORNHOLMSDJ	135402	1974	10	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1974	11	>= 80.0 m	7.6600086983232964	1
BY5 BORNHOLMSDJ	135402	1975	1	>= 80.0 m	6.125877467997935	1
BY5 BORNHOLMSDJ	135402	1975	3	>= 80.0 m	7.436282474016306	1
BY5 BORNHOLMSDJ	135402	1975	6	>= 80.0 m	1.167802544254491	3
BY5 BORNHOLMSDJ	135402	1975	9	>= 80.0 m	0.9186652082346264	1
BY5 BORNHOLMSDJ	135402	1975	11	>= 80.0 m	1.5398903069132812	1
BY5 BORNHOLMSDJ	135402	1976	1	>= 80.0 m	83.27615383733564	2
BY5 BORNHOLMSDJ	135402	1976	3	>= 80.0 m	75.60416838825432	1
BY5 BORNHOLMSDJ	135402	1976	5	>= 80.0 m	65.94659209344084	1
BY5 BORNHOLMSDJ	135402	1976	6	>= 80.0 m	48.08482116456244	1
BY5 BORNHOLMSDJ	135402	1976	8	>= 80.0 m	38.33405917039839	1
BY5 BORNHOLMSDJ	135402	1976	11	>= 80.0 m	19.904202051747433	1
BY5 BORNHOLMSDJ	135402	1977	3	>= 80.0 m	50.43249340195651	2
BY5 BORNHOLMSDJ	135402	1977	6	>= 80.0 m	24.631863056374264	2
BY5 BORNHOLMSDJ	135402	1977	8	>= 80.0 m	8.158601480514271	1
BY5 BORNHOLMSDJ	135402	1977	9	>= 80.0 m	4.071629512160821	1
BY5 BORNHOLMSDJ	135402	1977	11	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1978	1	>= 80.0 m	23.53067234649592	1
BY5 BORNHOLMSDJ	135402	1978	4	>= 80.0 m	13.713419646141354	1
BY5 BORNHOLMSDJ	135402	1978	5	>= 80.0 m	13.98577003197846	1
BY5 BORNHOLMSDJ	135402	1978	6	>= 80.0 m	4.346459600536841	2
BY5 BORNHOLMSDJ	135402	1978	8	>= 80.0 m	7.746363818417462	1
BY5 BORNHOLMSDJ	135402	1978	11	>= 80.0 m	7.330350453751465	1
BY5 BORNHOLMSDJ	135402	1979	1	>= 80.0 m	24.921202705274826	1
BY5 BORNHOLMSDJ	135402	1979	5	>= 80.0 m	23.095589221012784	1
BY5 BORNHOLMSDJ	135402	1979	7	>= 80.0 m	13.828290589677161	1
BY5 BORNHOLMSDJ	135402	1979	8	>= 80.0 m	12.157847824505925	1
BY5 BORNHOLMSDJ	135402	1979	11	>= 80.0 m	2.7782952295849066	1
BY5 BORNHOLMSDJ	135402	1980	1	>= 80.0 m	27.253024845817187	1
BY5 BORNHOLMSDJ	135402	1980	5	>= 80.0 m	75.03138191254902	1
BY5 BORNHOLMSDJ	135402	1980	10	>= 80.0 m	27.824153954718934	1
BY5 BORNHOLMSDJ	135402	1981	3	>= 80.0 m	11.767072015068555	1
BY5 BORNHOLMSDJ	135402	1981	5	>= 80.0 m	9.042682940058562	1
BY5 BORNHOLMSDJ	135402	1981	11	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1982	3	>= 80.0 m	0.6449847532488305	1
BY5 BORNHOLMSDJ	135402	1982	6	>= 80.0 m	6.409662630484245	1
BY5 BORNHOLMSDJ	135402	1982	8	>= 80.0 m	5.4964203856102865	1
BY5 BORNHOLMSDJ	135402	1982	11	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1983	1	>= 80.0 m	52.288947643975966	1
BY5 BORNHOLMSDJ	135402	1983	3	>= 80.0 m	36.20698368483363	1
BY5 BORNHOLMSDJ	135402	1983	6	>= 80.0 m	13.386874405697194	1
BY5 BORNHOLMSDJ	135402	1983	9	>= 80.0 m	4.1828417378031215	1
BY5 BORNHOLMSDJ	135402	1983	12	>= 80.0 m	17.980471345762638	1
BY5 BORNHOLMSDJ	135402	1984	1	>= 80.0 m	25.30154463583537	1
BY5 BORNHOLMSDJ	135402	1984	5	>= 80.0 m	7.419771855112663	1
BY5 BORNHOLMSDJ	135402	1984	9	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1984	11	>= 80.0 m	1.1059814251697373	1
BY5 BORNHOLMSDJ	135402	1985	1	>= 80.0 m	20.43827170520985	1
BY5 BORNHOLMSDJ	135402	1985	5	>= 80.0 m	18.649698229046557	1
BY5 BORNHOLMSDJ	135402	1985	9	>= 80.0 m	4.765168535116131	1
BY5 BORNHOLMSDJ	135402	1985	11	>= 80.0 m	15.421359938738192	1
BY5 BORNHOLMSDJ	135402	1986	1	>= 80.0 m	1.1837130265063165	1
BY5 BORNHOLMSDJ	135402	1986	6	>= 80.0 m	17.877114315045663	1
BY5 BORNHOLMSDJ	135402	1986	9	>= 80.0 m	15.886109740572824	1
BY5 BORNHOLMSDJ	135402	1986	11	>= 80.0 m	11.230314132544615	1
BY5 BORNHOLMSDJ	135402	1987	1	>= 80.0 m	6.162384349592324	1
BY5 BORNHOLMSDJ	135402	1987	5	>= 80.0 m	5.766203659595546	1
BY5 BORNHOLMSDJ	135402	1987	9	>= 80.0 m	1.128341651772151	1
BY5 BORNHOLMSDJ	135402	1987	11	>= 80.0 m	1.1238063088952592	1
BY5 BORNHOLMSDJ	135402	1988	1	>= 80.0 m	3.603942345037227	1
BY5 BORNHOLMSDJ	135402	1988	5	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1988	8	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1988	11	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1989	1	>= 80.0 m	4.012660025092477	1
BY5 BORNHOLMSDJ	135402	1989	5	>= 80.0 m	7.597441133125791	1
BY5 BORNHOLMSDJ	135402	1989	8	>= 80.0 m	0.7686144999672871	1
BY5 BORNHOLMSDJ	135402	1989	11	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1990	1	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1990	5	>= 80.0 m	14.070510242053373	1
BY5 BORNHOLMSDJ	135402	1990	8	>= 80.0 m	4.923928100074974	1
BY5 BORNHOLMSDJ	135402	1990	11	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1991	1	>= 80.0 m	20.2605502023414	2
BY5 BORNHOLMSDJ	135402	1991	5	>= 80.0 m	46.43560417618442	1
BY5 BORNHOLMSDJ	135402	1991	9	>= 80.0 m	18.715558076464706	1
BY5 BORNHOLMSDJ	135402	1991	11	>= 80.0 m	10.280858952497201	1
BY5 BORNHOLMSDJ	135402	1992	1	>= 80.0 m	50.03507041590266	2
BY5 BORNHOLMSDJ	135402	1992	3	>= 80.0 m	48.56297011040388	1
BY5 BORNHOLMSDJ	135402	1992	5	>= 80.0 m	33.35440544712767	1
BY5 BORNHOLMSDJ	135402	1992	8	>= 80.0 m	19.60602685008701	1
BY5 BORNHOLMSDJ	135402	1992	9	>= 80.0 m	4.597030853766811	1
BY5 BORNHOLMSDJ	135402	1992	11	>= 80.0 m	5.171524089064968	1
BY5 BORNHOLMSDJ	135402	1993	3	>= 80.0 m	81.37981317763558	2
BY5 BORNHOLMSDJ	135402	1993	4	>= 80.0 m	68.55183366897123	1
BY5 BORNHOLMSDJ	135402	1993	6	>= 80.0 m	55.79431970080917	2
BY5 BORNHOLMSDJ	135402	1993	7	>= 80.0 m	41.2333124185456	1
BY5 BORNHOLMSDJ	135402	1993	8	>= 80.0 m	39.36439926184731	3
BY5 BORNHOLMSDJ	135402	1993	10	>= 80.0 m	20.19300927967577	1
BY5 BORNHOLMSDJ	135402	1993	11	>= 80.0 m	14.285318400541778	1
BY5 BORNHOLMSDJ	135402	1993	12	>= 80.0 m	12.812994239975044	1
BY5 BORNHOLMSDJ	135402	1994	1	>= 80.0 m	32.22873495744378	1
BY5 BORNHOLMSDJ	135402	1994	2	>= 80.0 m	33.67011991207264	1
BY5 BORNHOLMSDJ	135402	1994	3	>= 80.0 m	32.94593924352792	2
BY5 BORNHOLMSDJ	135402	1994	4	>= 80.0 m	46.53353843363419	1
BY5 BORNHOLMSDJ	135402	1994	5	>= 80.0 m	28.812897763130202	2
BY5 BORNHOLMSDJ	135402	1994	7	>= 80.0 m	19.02808341475373	1
BY5 BORNHOLMSDJ	135402	1994	8	>= 80.0 m	19.116680413044804	2
BY5 BORNHOLMSDJ	135402	1994	9	>= 80.0 m	21.006856656882725	2
BY5 BORNHOLMSDJ	135402	1994	10	>= 80.0 m	7.4758676108797815	1
BY5 BORNHOLMSDJ	135402	1994	11	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1995	1	>= 80.0 m	23.947295637324455	1
BY5 BORNHOLMSDJ	135402	1995	2	>= 80.0 m	22.364156419804175	1
BY5 BORNHOLMSDJ	135402	1995	3	>= 80.0 m	21.96472193970947	2
BY5 BORNHOLMSDJ	135402	1995	4	>= 80.0 m	22.694086751372037	1
BY5 BORNHOLMSDJ	135402	1995	5	>= 80.0 m	6.995576335482089	1
BY5 BORNHOLMSDJ	135402	1995	6	>= 80.0 m	3.9954388227692403	1
BY5 BORNHOLMSDJ	135402	1995	7	>= 80.0 m	0.6361902092480067	1
BY5 BORNHOLMSDJ	135402	1995	8	>= 80.0 m	0.0	2
BY5 BORNHOLMSDJ	135402	1995	9	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1995	10	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1995	11	>= 80.0 m	3.9017857132915514	1
BY5 BORNHOLMSDJ	135402	1995	12	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1996	1	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1996	2	>= 80.0 m	15.67138765603769	1
BY5 BORNHOLMSDJ	135402	1996	3	>= 80.0 m	7.415617946748605	1
BY5 BORNHOLMSDJ	135402	1996	4	>= 80.0 m	6.7280127209172145	1
BY5 BORNHOLMSDJ	135402	1996	5	>= 80.0 m	25.293270135802473	1
BY5 BORNHOLMSDJ	135402	1996	6	>= 80.0 m	3.719089423681982	1
BY5 BORNHOLMSDJ	135402	1996	7	>= 80.0 m	2.1947895624817537	1
BY5 BORNHOLMSDJ	135402	1996	8	>= 80.0 m	3.614003215279692	1
BY5 BORNHOLMSDJ	135402	1996	9	>= 80.0 m	5.096867407863221	1
BY5 BORNHOLMSDJ	135402	1996	10	>= 80.0 m	5.464056381382754	2
BY5 BORNHOLMSDJ	135402	1996	11	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1996	12	>= 80.0 m	27.97542311525764	1
BY5 BORNHOLMSDJ	135402	1997	1	>= 80.0 m	10.571607066573238	1
BY5 BORNHOLMSDJ	135402	1997	2	>= 80.0 m	5.802999868603774	2
BY5 BORNHOLMSDJ	135402	1997	3	>= 80.0 m	14.224041458415726	1
BY5 BORNHOLMSDJ	135402	1997	4	>= 80.0 m	33.60984399343135	1
BY5 BORNHOLMSDJ	135402	1997	6	>= 80.0 m	22.94702758105599	1
BY5 BORNHOLMSDJ	135402	1997	7	>= 80.0 m	13.470261824228533	1
BY5 BORNHOLMSDJ	135402	1997	8	>= 80.0 m	9.2876154744771	1
BY5 BORNHOLMSDJ	135402	1997	9	>= 80.0 m	2.0230878415536564	1
BY5 BORNHOLMSDJ	135402	1997	10	>= 80.0 m	4.430929382768484	1
BY5 BORNHOLMSDJ	135402	1997	11	>= 80.0 m	21.79709583513028	2
BY5 BORNHOLMSDJ	135402	1997	12	>= 80.0 m	11.257988678484113	1
BY5 BORNHOLMSDJ	135402	1998	1	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1998	2	>= 80.0 m	3.378492199487612	1
BY5 BORNHOLMSDJ	135402	1998	3	>= 80.0 m	9.672544692678223	2
BY5 BORNHOLMSDJ	135402	1998	4	>= 80.0 m	4.602843611648369	1
BY5 BORNHOLMSDJ	135402	1998	6	>= 80.0 m	1.7129148900590299	2
BY5 BORNHOLMSDJ	135402	1998	7	>= 80.0 m	1.556341935987158	1
BY5 BORNHOLMSDJ	135402	1998	8	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1998	9	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1998	10	>= 80.0 m	2.4545941626278616	1
BY5 BORNHOLMSDJ	135402	1998	11	>= 80.0 m	0.0	2
BY5 BORNHOLMSDJ	135402	1998	12	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1999	1	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1999	2	>= 80.0 m	14.644389489838822	1
BY5 BORNHOLMSDJ	135402	1999	3	>= 80.0 m	6.687109267218217	1
BY5 BORNHOLMSDJ	135402	1999	4	>= 80.0 m	5.713446789659258	1
BY5 BORNHOLMSDJ	135402	1999	5	>= 80.0 m	5.09127786595131	1
